image_path,crop_type,N,P,K,temperature,humidity,ph,rainfall,before_temp,after_temp,thermal_delta,health_status,green_ratio,efficiency_score,deficiency
../datasets/selected_plant_images\corn\corn_Common_rust_RS_Rust 2607.JPG,maize,99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,18.41,19.99,1.59,stressed,0.48074776785714285,45.63,K_deficient
../datasets/selected_plant_images\corn\corn_Common_rust_RS_Rust 2607.JPG,maize,71,60,22,26.07470121,59.37147589,6.2048017,85.75692395,26.15,27.62,1.47,stressed,0.48074776785714285,53.03,K_deficient
../datasets/selected_plant_images\corn\corn_Common_rust_RS_Rust 2607.JPG,maize,83,45,21,18.83344471,58.75082029,5.716222912,79.75328959999999,18.94,20.25,1.31,stressed,0.48074776785714285,50.43,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_28469ee6-51f6-4e41-b625-fbb7c169b02a___R.S_HL 5534 copy 2.jpg,maize,98,44,21,25.77175115,74.089114,6.524478032,107.4931917,25.43,22.39,-3.04,healthy,0.9403898278061225,85.71,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_28469ee6-51f6-4e41-b625-fbb7c169b02a___R.S_HL 5534 copy 2.jpg,maize,73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,20.79,17.64,-3.15,healthy,0.9403898278061225,90.66,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_28469ee6-51f6-4e41-b625-fbb7c169b02a___R.S_HL 5534 copy 2.jpg,maize,75,53,18,20.68899915,59.4375337,6.864793607,103.651438,20.21,17.63,-2.58,healthy,0.9403898278061225,89.08,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_28469ee6-51f6-4e41-b625-fbb7c169b02a___R.S_HL 5534 copy 2.jpg,maize,81,45,23,19.32666088,68.03449300000001,6.192360002999999,84.22969177,20.08,17.25,-2.83,healthy,0.9403898278061225,89.3,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_28469ee6-51f6-4e41-b625-fbb7c169b02a___R.S_HL 5534 copy 2.jpg,maize,79,59,17,20.37999665,63.73849998,6.644205485,108.5054416,20.41,17.68,-2.73,healthy,0.9403898278061225,90.81,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_3aad0bf6-ba84-4d0f-8f52-d54f70446a4b___R.S_HL 5536 copy 2.jpg,maize,63,42,21,23.26237612,72.33125523,5.798423907999999,67.10225139,23.61,21.0,-2.6,healthy,0.8127790178571429,85.43,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_3aad0bf6-ba84-4d0f-8f52-d54f70446a4b___R.S_HL 5536 copy 2.jpg,maize,88,38,15,25.08239719,65.92195844,6.455116637000001,62.49190812,24.19,21.86,-2.33,healthy,0.8127790178571429,84.44,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_3aad0bf6-ba84-4d0f-8f52-d54f70446a4b___R.S_HL 5536 copy 2.jpg,maize,81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,17.84,15.19,-2.65,healthy,0.8127790178571429,89.39,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_3aad0bf6-ba84-4d0f-8f52-d54f70446a4b___R.S_HL 5536 copy 2.jpg,maize,99,36,20,20.57981887,65.34583901,6.671085817000001,78.34604471,20.43,17.33,-3.1,healthy,0.8127790178571429,83.5,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_3aad0bf6-ba84-4d0f-8f52-d54f70446a4b___R.S_HL 5536 copy 2.jpg,maize,64,35,23,23.02038334,61.89472002,5.680361037999999,63.03843397,22.07,18.95,-3.11,healthy,0.8127790178571429,84.58,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_49231c3a-0132-451e-820d-d3357618a3eb___R.S_HL 8019 copy.jpg,maize,63,58,22,18.25405352,55.28220433,6.204747652999999,63.72358154,18.18,15.11,-3.07,healthy,0.8001235650510204,89.26,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_49231c3a-0132-451e-820d-d3357618a3eb___R.S_HL 8019 copy.jpg,maize,77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,23.17,20.01,-3.16,healthy,0.8001235650510204,90.79,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_49231c3a-0132-451e-820d-d3357618a3eb___R.S_HL 8019 copy.jpg,maize,79,45,20,23.80546189,59.24537979,5.715208817000001,89.96220140000001,24.02,21.42,-2.59,healthy,0.8001235650510204,88.5,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_49231c3a-0132-451e-820d-d3357618a3eb___R.S_HL 8019 copy.jpg,maize,96,46,22,20.58314011,69.00128641,6.499936446,66.29390357,20.93,17.97,-2.96,healthy,0.8001235650510204,86.76,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_49231c3a-0132-451e-820d-d3357618a3eb___R.S_HL 8019 copy.jpg,maize,87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,21.53,18.71,-2.82,healthy,0.8001235650510204,86.61,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_4ae99990-fe39-4a48-bdec-5ed4b1e0ea5c___R.S_HL 8316 copy 2.jpg,maize,74,58,18,20.03728219,56.35606753,6.727303282,109.024141,20.03,16.72,-3.31,healthy,0.9347098214285714,90.02,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_4ae99990-fe39-4a48-bdec-5ed4b1e0ea5c___R.S_HL 8316 copy 2.jpg,maize,81,49,20,18.04185513,60.61494304,5.513697923,104.2321615,18.67,16.02,-2.65,healthy,0.9347098214285714,89.39,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_4ae99990-fe39-4a48-bdec-5ed4b1e0ea5c___R.S_HL 8316 copy 2.jpg,maize,76,51,18,26.16985907,71.96246617,6.247040422,79.84925393,26.05,22.86,-3.19,healthy,0.9347098214285714,88.8,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_4ae99990-fe39-4a48-bdec-5ed4b1e0ea5c___R.S_HL 8316 copy 2.jpg,maize,94,39,18,23.89114571,57.48775781,5.893093135,102.8301942,24.78,22.31,-2.47,healthy,0.9347098214285714,84.47,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_4ae99990-fe39-4a48-bdec-5ed4b1e0ea5c___R.S_HL 8316 copy 2.jpg,maize,99,39,18,19.20129357,68.30578978,6.11275104,87.85092352,19.76,16.92,-2.84,healthy,0.9347098214285714,83.63,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_6fa2365c-475e-4fae-aab3-f2b49aaf1a09___R.S_HL 8144 copy 2.jpg,maize,92,60,23,18.66746724,71.516474,5.721667141,69.93293255,18.07,14.89,-3.18,healthy,0.9510722257653061,90.8,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_6fa2365c-475e-4fae-aab3-f2b49aaf1a09___R.S_HL 8144 copy 2.jpg,maize,90,57,24,18.92851916,72.80086137,6.158860284,82.34162918,19.22,15.99,-3.23,healthy,0.9510722257653061,90.73,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_6fa2365c-475e-4fae-aab3-f2b49aaf1a09___R.S_HL 8144 copy 2.jpg,maize,62,52,16,22.27526694,58.84015925,6.9670577620000005,63.87020584,21.61,18.92,-2.69,healthy,0.9510722257653061,86.16,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_6fa2365c-475e-4fae-aab3-f2b49aaf1a09___R.S_HL 8144 copy 2.jpg,maize,81,45,23,19.32666088,68.03449300000001,6.192360002999999,84.22969177,18.74,16.32,-2.43,healthy,0.9510722257653061,89.3,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_6fa2365c-475e-4fae-aab3-f2b49aaf1a09___R.S_HL 8144 copy 2.jpg,maize,92,60,23,18.66746724,71.516474,5.721667141,69.93293255,19.24,16.72,-2.52,healthy,0.9510722257653061,90.8,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_8700c11f-8e1b-4107-8554-00fa3e279805___R.S_HL 7974 copy.jpg,maize,64,35,23,23.02038334,61.89472002,5.680361037999999,63.03843397,23.92,21.64,-2.28,healthy,0.35616629464285715,84.58,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_8700c11f-8e1b-4107-8554-00fa3e279805___R.S_HL 7974 copy.jpg,maize,76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,23.6,21.91,-1.69,healthy,0.35616629464285715,75.73,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_8700c11f-8e1b-4107-8554-00fa3e279805___R.S_HL 7974 copy.jpg,maize,60,38,17,18.41932981,64.23580251,6.474476516,76.41312437,18.86,17.23,-1.63,healthy,0.35616629464285715,70.98,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_8700c11f-8e1b-4107-8554-00fa3e279805___R.S_HL 7974 copy.jpg,maize,70,47,17,24.612911800000006,70.4162444,6.600827017,104.1626147,23.99,22.39,-1.6,healthy,0.35616629464285715,74.64,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_8700c11f-8e1b-4107-8554-00fa3e279805___R.S_HL 7974 copy.jpg,maize,66,44,20,19.0781471,69.02298571,6.740000687999999,80.72515943,18.89,17.17,-1.72,healthy,0.35616629464285715,74.11,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_bea3239f-b794-42ee-bc3b-249fa2a53669___R.S_HL 8100 copy.jpg,maize,75,53,18,20.68899915,59.4375337,6.864793607,103.651438,20.19,16.95,-3.24,healthy,0.9505739795918368,89.08,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_bea3239f-b794-42ee-bc3b-249fa2a53669___R.S_HL 8100 copy.jpg,maize,98,44,21,25.77175115,74.089114,6.524478032,107.4931917,25.59,22.38,-3.21,healthy,0.9505739795918368,85.71,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_bea3239f-b794-42ee-bc3b-249fa2a53669___R.S_HL 8100 copy.jpg,maize,62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,22.11,19.32,-2.79,healthy,0.9505739795918368,86.33,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_bea3239f-b794-42ee-bc3b-249fa2a53669___R.S_HL 8100 copy.jpg,maize,99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,23.19,20.14,-3.05,healthy,0.9505739795918368,87.14,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_bea3239f-b794-42ee-bc3b-249fa2a53669___R.S_HL 8100 copy.jpg,maize,62,52,16,22.27526694,58.84015925,6.9670577620000005,63.87020584,23.22,20.02,-3.21,healthy,0.9505739795918368,86.16,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_e786d1da-3a80-4f33-89cd-b5fdee3d3318___R.S_HL 8197 copy.jpg,maize,69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,23.16,19.91,-3.24,healthy,0.891242825255102,88.97,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_e786d1da-3a80-4f33-89cd-b5fdee3d3318___R.S_HL 8197 copy.jpg,maize,63,58,22,18.25405352,55.28220433,6.204747652999999,63.72358154,17.41,14.79,-2.63,healthy,0.891242825255102,89.26,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_e786d1da-3a80-4f33-89cd-b5fdee3d3318___R.S_HL 8197 copy.jpg,maize,86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,26.21,23.7,-2.51,healthy,0.891242825255102,86.73,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_e786d1da-3a80-4f33-89cd-b5fdee3d3318___R.S_HL 8197 copy.jpg,maize,86,36,24,26.54986394,72.89187265,5.787268394,73.33636055,27.48,24.83,-2.65,healthy,0.891242825255102,86.73,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_e786d1da-3a80-4f33-89cd-b5fdee3d3318___R.S_HL 8197 copy.jpg,maize,74,55,19,18.05033737,62.89366992,6.28886807,84.23613484,17.5,15.1,-2.4,healthy,0.891242825255102,89.62,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_eafca683-d2e8-4edd-b62d-3e1a31bba4cb___R.S_HL 8267 copy 2.jpg,maize,66,53,19,23.09348056,60.11593810000001,6.033550195,65.49730729,22.87,20.33,-2.54,healthy,0.9591039540816326,87.84,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_eafca683-d2e8-4edd-b62d-3e1a31bba4cb___R.S_HL 8267 copy 2.jpg,maize,69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,21.66,18.42,-3.24,healthy,0.9591039540816326,88.97,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_eafca683-d2e8-4edd-b62d-3e1a31bba4cb___R.S_HL 8267 copy 2.jpg,maize,77,36,23,24.71417533,56.73426469,6.648725327,88.45361858,24.77,21.78,-2.99,healthy,0.9591039540816326,86.97,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_eafca683-d2e8-4edd-b62d-3e1a31bba4cb___R.S_HL 8267 copy 2.jpg,maize,75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,21.3,18.06,-3.24,healthy,0.9591039540816326,87.39,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_eafca683-d2e8-4edd-b62d-3e1a31bba4cb___R.S_HL 8267 copy 2.jpg,maize,77,58,19,22.8056033,56.50768935,5.791649933,101.5952794,22.47,19.68,-2.79,healthy,0.9591039540816326,90.79,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_ed4e7959-4be3-4897-915d-4031532fb056___R.S_HL 8259 copy.jpg,maize,90,52,25,25.97482359,69.36385721,6.822586546,103.2234212,26.23,23.11,-3.12,healthy,0.9550581951530612,89.89,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_ed4e7959-4be3-4897-915d-4031532fb056___R.S_HL 8259 copy.jpg,maize,86,55,21,21.54156232,59.64024162,6.803931519,109.7515385,20.87,17.46,-3.41,healthy,0.9550581951530612,90.16,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_ed4e7959-4be3-4897-915d-4031532fb056___R.S_HL 8259 copy.jpg,maize,60,57,24,18.66116213,61.55327249,6.1212940410000005,75.03247667,18.46,16.02,-2.44,healthy,0.9550581951530612,89.07,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_ed4e7959-4be3-4897-915d-4031532fb056___R.S_HL 8259 copy.jpg,maize,78,48,22,23.08974909,63.10459626,5.588650585,70.43473609,23.2,20.38,-2.81,healthy,0.9550581951530612,89.53,K_deficient
../datasets/selected_plant_images\corn\corn_healthy_ed4e7959-4be3-4897-915d-4031532fb056___R.S_HL 8259 copy.jpg,maize,70,47,17,24.612911800000006,70.4162444,6.600827017,104.1626147,24.29,20.89,-3.4,healthy,0.9550581951530612,86.64,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_2f91a397-315c-45bb-9d88-3d1389c82d98___RS_NLB 3508.JPG,maize,60,46,22,24.89364635,65.61418761,6.625404347999999,87.9298085,24.51,26.08,1.57,stressed,0.5495854591836735,48.09,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_2f91a397-315c-45bb-9d88-3d1389c82d98___RS_NLB 3508.JPG,maize,76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,18.78,20.68,1.89,stressed,0.5495854591836735,52.13,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_2f91a397-315c-45bb-9d88-3d1389c82d98___RS_NLB 3508.JPG,maize,98,35,18,23.79746068,74.82913698,6.252797547999999,91.76337172,23.24,24.48,1.24,stressed,0.5495854591836735,44.91,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_2f91a397-315c-45bb-9d88-3d1389c82d98___RS_NLB 3508.JPG,maize,73,58,21,19.97215954,57.68272924,6.596060648,60.65171481,20.14,21.68,1.54,stressed,0.5495854591836735,52.66,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_2f91a397-315c-45bb-9d88-3d1389c82d98___RS_NLB 3508.JPG,maize,63,43,19,18.51816776,55.53128131,6.641906353,90.988051,18.31,20.17,1.86,stressed,0.5495854591836735,47.12,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_4750f625-023b-46c8-8236-9a3c6bb93c73___RS_NLB 3471.JPG,maize,60,57,24,18.66116213,61.55327249,6.1212940410000005,75.03247667,18.9,20.64,1.73,stressed,0.46841119260204084,51.07,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_4750f625-023b-46c8-8236-9a3c6bb93c73___RS_NLB 3471.JPG,maize,75,53,18,20.68899915,59.4375337,6.864793607,103.651438,21.11,22.72,1.61,stressed,0.46841119260204084,51.08,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_4750f625-023b-46c8-8236-9a3c6bb93c73___RS_NLB 3471.JPG,maize,63,43,19,18.51816776,55.53128131,6.641906353,90.988051,17.62,19.04,1.42,stressed,0.46841119260204084,47.12,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_4750f625-023b-46c8-8236-9a3c6bb93c73___RS_NLB 3471.JPG,maize,67,51,24,23.50297882,61.32026065,5.584171461,64.77791424,24.42,25.89,1.46,stressed,0.46841119260204084,50.9,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_4750f625-023b-46c8-8236-9a3c6bb93c73___RS_NLB 3471.JPG,maize,75,56,18,19.39851734,62.35750641,5.696205468,60.95197486,19.72,21.14,1.42,stressed,0.46841119260204084,51.74,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_66045b64-9ade-42cc-b572-2683245d6816___RS_NLB 4074.JPG,maize,71,52,18,25.10787449,55.97732754,5.790770202999999,78.16077693,25.07,26.59,1.52,stressed,0.6079201211734694,50.19,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_66045b64-9ade-42cc-b572-2683245d6816___RS_NLB 4074.JPG,maize,71,35,24,22.27373646,59.52193158,5.826426917,67.96704792,23.14,24.76,1.63,stressed,0.6079201211734694,48.01,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_66045b64-9ade-42cc-b572-2683245d6816___RS_NLB 4074.JPG,maize,89,60,17,25.37548751,57.21025565,5.983952675,101.7004306,25.76,27.49,1.73,stressed,0.6079201211734694,51.7,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_66045b64-9ade-42cc-b572-2683245d6816___RS_NLB 4074.JPG,maize,87,35,25,21.44526922,63.1621551,6.178056304,65.88951188,21.59,22.54,0.95,stressed,0.6079201211734694,56.61,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_66045b64-9ade-42cc-b572-2683245d6816___RS_NLB 4074.JPG,maize,63,42,21,23.26237612,72.33125523,5.798423907999999,67.10225139,24.23,25.81,1.58,stressed,0.6079201211734694,47.43,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_7a846f18-cdd6-42b2-ae54-91e874fec475___RS_NLB 3835 copy.jpg,maize,70,44,19,23.31689124,73.4541537,5.852607099,94.29712821,23.95,26.36,2.41,stressed,0.17311065051020408,48.51,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_7a846f18-cdd6-42b2-ae54-91e874fec475___RS_NLB 3835 copy.jpg,maize,71,52,18,25.10787449,55.97732754,5.790770202999999,78.16077693,25.33,27.35,2.02,stressed,0.17311065051020408,50.19,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_7a846f18-cdd6-42b2-ae54-91e874fec475___RS_NLB 3835 copy.jpg,maize,76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,18.85,21.13,2.29,stressed,0.17311065051020408,52.13,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_7a846f18-cdd6-42b2-ae54-91e874fec475___RS_NLB 3835 copy.jpg,maize,99,50,15,18.14710054,71.09445342,5.573286437,88.07753741,17.69,19.9,2.21,stressed,0.17311065051020408,47.28,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_7a846f18-cdd6-42b2-ae54-91e874fec475___RS_NLB 3835 copy.jpg,maize,68,40,19,26.14384005,66.20569924,6.655426355,107.2361366,26.02,28.26,2.24,stressed,0.17311065051020408,47.29,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_a895ebbb-d81d-4900-b75c-740407e5bf6d___RS_NLB 3510.JPG,maize,94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,22.71,23.56,0.85,stressed,0.7351323341836735,57.53,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_a895ebbb-d81d-4900-b75c-740407e5bf6d___RS_NLB 3510.JPG,maize,76,57,18,18.9802729,74.52600826,6.092725883,94.26249353,18.16,19.66,1.5,stressed,0.7351323341836735,52.13,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_a895ebbb-d81d-4900-b75c-740407e5bf6d___RS_NLB 3510.JPG,maize,75,53,18,20.68899915,59.4375337,6.864793607,103.651438,21.18,21.81,0.63,stressed,0.7351323341836735,59.08,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_a895ebbb-d81d-4900-b75c-740407e5bf6d___RS_NLB 3510.JPG,maize,69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,21.38,22.26,0.88,stressed,0.7351323341836735,58.97,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_a895ebbb-d81d-4900-b75c-740407e5bf6d___RS_NLB 3510.JPG,maize,69,51,23,22.21738222,72.85462807,6.80163854,106.6213157,21.67,23.02,1.36,stressed,0.7351323341836735,50.97,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601.JPG,maize,71,54,16,22.61359953,63.69070564,5.7499144210000015,87.75953857,22.83,24.79,1.96,stressed,0.2758091517857143,50.1,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601.JPG,maize,75,49,15,21.53574127,71.50905983,5.918263801,102.4852929,21.4,23.83,2.43,stressed,0.2758091517857143,49.39,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601.JPG,maize,62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,22.51,24.66,2.15,stressed,0.2758091517857143,48.33,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601.JPG,maize,94,54,17,23.39128187,61.74427165,5.871647806,107.3198135,24.35,26.61,2.27,stressed,0.2758091517857143,49.53,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_e617de29-f6fb-4c0b-9995-49127fb4573c___RS_NLB 3601.JPG,maize,83,57,19,25.73044432,70.74739256,6.877869005,98.73771338,25.31,27.36,2.06,stressed,0.2758091517857143,52.57,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB 3816.JPG,maize,62,48,20,21.70181447,60.47470519,6.708446922,95.71388473,22.12,23.93,1.82,stressed,0.5510403380102041,48.33,K_deficient
../datasets/selected_plant_images\corn\corn_Northern_Leaf_Blight_ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB 3816.JPG,maize,76,39,24,24.2547451,55.64709899,6.995843776,64.23845455,23.99,25.77,1.79,stressed,0.5510403380102041,49.73,K_deficient
